"id","__typename","_deleted","_lastChangedAt","_version","bribe","createdAt","district_en","district_km","friendliness","health_centre_en","health_centre_km","province_en","province_km","quality","speed","submitted","updatedAt","version","visited_date"
"a744b2c0-0b5f-11ee-b037-2dc7a44a06c3","YobolHealthFeedback","0","1690388988","1","false","2023-06-15T09:33:15.622Z","Kampong Cham / Kampong Cham","កំពង់ចាម/កំពង់សៀម","3","Sambor Health Center","មណ្ឌលសុខភាពសំបួរមាស","Kampong Cham","កំពង់ចាម","3","3","2023-06-15T09:33:15.116Z","2023-07-28T11:12:14.117Z","5","2020-03"
"7f98bd60-0cbe-11ee-bf9a-7f1d3158d9e4","YobolHealthFeedback","0","1690388988","1","false","2023-06-17T03:24:42.590Z","Siem Reap","សៀមរាប","4","Hoking Health Center","មណ្ឌលសុខភាពគោកចក","Siem Reap City","ក្រុងសៀមរាប","5","4","2023-06-17T03:24:41.910Z","2023-07-28T11:12:14.289Z","5","2021-10"
"db837090-0aa5-11ee-929e-6d2c8dd7013f","YobolHealthFeedback","0","1690388988","1","true","2023-06-14T11:23:17.483Z","Kampong Cham / Kampong Cham","កំពង់ចាម/កំពង់សៀម","5","Sambor Health Center","មណ្ឌលសុខភាពសំបួរមាស","Kampong Cham","កំពង់ចាម","5","5","2023-06-14T11:23:16.378Z","2023-07-28T11:12:14.482Z","5","2023-01"
"52198480-0cfc-11ee-942b-67a9c89e3367","YobolHealthFeedback","0","1690388988","1","false","2023-06-17T10:47:15.735Z","Siem Reap","សៀមរាប","5","Health Center","មណ្ឌលសុខភាពក្របីរៀល","Siem Reap City","ក្រុងសៀមរាប","4","3","2023-06-17T10:47:14.376Z","2023-07-28T11:12:14.653Z","5","2022-02"
"f39ea650-0db0-11ee-8f54-9d4f4470b2f3","YobolHealthFeedback","0","1690388989","1","false","2023-06-18T08:20:15.600Z","Siem Reap","សៀមរាប","3","The late Kate Kream Health Center","មណ្ឌលសុខភាពចុង ឃ្នៀស","Siem Reap City","ក្រុងសៀមរាប","3","3","2023-06-18T08:20:14.773Z","2023-07-28T11:12:14.825Z","5","2022-05"
"8bbb8550-0b47-11ee-b180-0f9c497edd00","YobolHealthFeedback","0","1690388989","1","false","2023-06-15T06:40:41.565Z","Ban Lung Municipality","បានលុង","3","Banlung Task District","ស្រុកប្រតិបត្តិបានលុង","Trailery","រតនគិរី","3","3","2023-06-15T06:40:40.998Z","2023-07-28T11:12:14.999Z","5","2023-05"
"e5f72ff0-0b52-11ee-ab15-273d4764bb3a","YobolHealthFeedback","0","1690388989","1","false","2023-06-15T08:01:57.859Z","Kampong Cham / Kampong Cham","កំពង់ចាម/កំពង់សៀម","4","Boeung Kak Health Center","មណ្ឌលសុខភាព បឹងកុក","Kampong Cham","កំពង់ចាម","4","3","2023-06-15T08:01:56.847Z","2023-07-28T11:12:15.175Z","5","2018-08"
"cdc6f8f0-0ce4-11ee-a575-affe83f88af0","YobolHealthFeedback","0","1690388989","1","false","2023-06-17T07:58:55.322Z","Kampong Cham / Kampong Cham","កំពង់ចាម/កំពង់សៀម","3","Boeung Kak Health Center","មណ្ឌលសុខភាព បឹងកុក","Kampong Cham","កំពង់ចាម","3","3","2023-06-17T07:58:53.952Z","2023-07-28T11:12:15.353Z","5","2022-09"
"2ff4bac0-0b24-11ee-adf7-c968319be6e6","YobolHealthFeedback","0","1690388989","1","false","2023-06-15T02:27:35.727Z","Kampong Cham / Kampong Cham","កំពង់ចាម/កំពង់សៀម","3","Boeung Kak Health Center","មណ្ឌលសុខភាព បឹងកុក","Kampong Cham","កំពង់ចាម","3","4","2023-06-15T02:27:34.636Z","2023-07-28T11:12:15.530Z","5","2023-03"
"b32420f0-0cd9-11ee-aee0-ddd2bc55832c","YobolHealthFeedback","0","1690388990","1","false","2023-06-17T06:39:25.745Z","Kampong Cham / Kampong Cham","កំពង់ចាម/កំពង់សៀម","5","Boeung Kak Health Center","មណ្ឌលសុខភាព បឹងកុក","Kampong Cham","កំពង់ចាម","5","5","2023-06-17T06:39:24.799Z","2023-07-28T11:12:15.703Z","5","2018-06"
"8a237270-0b42-11ee-83a6-9bf2b620eab2","YobolHealthFeedback","0","1690388990","1","false","2023-06-15T06:04:48.345Z","Kampong Cham / Kampong Cham","កំពង់ចាម/កំពង់សៀម","3","Veal Veal Health Center","មណ្ឌលសុខភាព វាលវង់","Kampong Cham","កំពង់ចាម","3","3","2023-06-15T06:04:50.840Z","2023-07-28T11:12:15.883Z","5","2022-03"
"99e30040-0c28-11ee-86a4-73e90becb533","YobolHealthFeedback","0","1690388990","1","false","2023-06-16T09:31:42.345Z","Kampong Cham / Kampong Cham","កំពង់ចាម/កំពង់សៀម","3","Summary District - Kampong Siem Reap","ស្រុកប្រតិ កច-កំពង់សៀម","Kampong Cham","កំពង់ចាម","4","3","2023-06-16T09:31:41.508Z","2023-07-28T11:12:16.056Z","5","2022-01"
"cf3b72c0-0c2f-11ee-8e82-b15fec161e81","YobolHealthFeedback","0","1690388990","1","false","2023-06-16T10:23:18.726Z","Siem Reap","សៀមរាប","3","Rolling water health center","មណ្ឌលសុខភាពទឹក វិល","Siem Reap City","ក្រុងសៀមរាប","3","3","2023-06-16T10:23:17.484Z","2023-07-28T11:12:16.226Z","5","2022-05"
"e7410200-0ce7-11ee-9fbf-adda345accf3","YobolHealthFeedback","0","1690388990","1","false","2023-06-17T08:21:07.970Z","Kampong Cham / Kampong Cham","កំពង់ចាម/កំពង់សៀម","4","Veal Veal Health Center","មណ្ឌលសុខភាព វាលវង់","Kampong Cham","កំពង់ចាម","4","3","2023-06-17T08:21:05.184Z","2023-07-28T11:12:16.397Z","5","2022-03"
"81caf400-09bb-11ee-b5c4-5b5fc700eeed","YobolHealthFeedback","0","1690388990","1","false","2023-06-13T07:25:42.811Z","Ban Lung Municipality","បានលុង","3","Banlung Health Center","មណ្ឌលសុខភាពបានលុង","Trailery","រតនគិរី","5","3","2023-06-13T07:25:43.617Z","2023-07-28T11:12:16.568Z","5","2019-06"
"1d2f7d70-0b43-11ee-afcf-673e8984253c","YobolHealthFeedback","0","1690388991","1","false","2023-06-15T06:08:53.492Z","Kampong Cham / Kampong Cham","កំពង់ចាម/កំពង់សៀម","3","Health Center Koh Kom","មណ្ឌលសុខភាព កោះរកា","Kampong Cham","កំពង់ចាម","3","3","2023-06-15T06:08:57.544Z","2023-07-28T11:12:16.740Z","5","2023-05"
"915f4760-0cf7-11ee-a3e2-3995cbbf8467","YobolHealthFeedback","0","1690388991","1","false","2023-06-17T10:13:17.431Z","Kampong Cham / Kampong Cham","កំពង់ចាម/កំពង់សៀម","3","Boeung Kak Health Center","មណ្ឌលសុខភាព បឹងកុក","Kampong Cham","កំពង់ចាម","3","3","2023-06-17T10:13:13.046Z","2023-07-28T11:12:16.911Z","5","2023-05"
"dca10d90-0d6e-11ee-ba96-ada2cd196d6a","YobolHealthFeedback","0","1690388991","1","false","2023-06-18T00:27:10.232Z","Kampong Cham / Kampong Cham","កំពង់ចាម/កំពង់សៀម","4","Han Chey Health Center","មណ្ឌលសុខភាពហាន់ជ័យ","Kampong Cham","កំពង់ចាម","4","3","2023-06-18T00:27:09.417Z","2023-07-28T11:12:17.081Z","5","2022-03"
"30b771b0-0b28-11ee-928b-6bb4dcf4eb46","YobolHealthFeedback","0","1690388991","1","false","2023-06-15T02:56:14.943Z","Kampong Cham / Kampong Cham","កំពង់ចាម/កំពង់សៀម","3","Summary District - Kampong Siem Reap","ស្រុកប្រតិ កច-កំពង់សៀម","Kampong Cham","កំពង់ចាម","3","3","2023-06-15T02:56:13.899Z","2023-07-28T11:12:17.253Z","5","2023-05"
"3edd4cf0-0b6f-11ee-b22e-053648c89fce","YobolHealthFeedback","0","1690388991","1","false","2023-06-15T11:24:53.244Z","Prey Chhor","ព្រៃឈរ","4","Prey Branch District","ស្រុកប្រតិបត្តិព្រៃឈរ","Kampong Cham","កំពង់ចាម","3","4","2023-06-15T11:24:51.904Z","2023-07-28T11:12:17.424Z","5","2023-01"
"4294e400-0bee-11ee-8b77-290aec27950f","YobolHealthFeedback","0","1690388992","1","false","2023-06-16T02:34:05.053Z","Prey Chhor","ព្រៃឈរ","4","Momian Health Center","មណ្ឌលសុខភាពមៀន","Kampong Cham","កំពង់ចាម","4","3","2023-06-16T02:34:04.224Z","2023-07-28T11:12:17.596Z","5","2023-04"
"fc871880-0bf1-11ee-a708-9fd67858c44d","YobolHealthFeedback","0","1690388992","1","false","2023-06-16T03:00:45.343Z","Siem Reap","សៀមរាប","3","Siem Reap Health Center","មណ្ឌលសុខភាពជ្រាវ","Siem Reap City","ក្រុងសៀមរាប","2","3","2023-06-16T03:00:44.681Z","2023-07-28T11:12:17.768Z","5","2023-05"
"dbcfdf70-0db1-11ee-99ff-4d5d7024f06f","YobolHealthFeedback","0","1690388992","1","false","2023-06-18T08:26:45.085Z","Siem Reap","សៀមរាប","4","The late Kate Kream Health Center","មណ្ឌលសុខភាពចុង ឃ្នៀស","Siem Reap City","ក្រុងសៀមរាប","3","4","2023-06-18T08:26:44.327Z","2023-07-28T11:12:17.939Z","5","2022-01"
"e5bdca40-08fe-11ee-9f57-dd9ff39e3921","YobolHealthFeedback","0","1690388992","1","false","2023-06-12T08:55:36.247Z","Ban Lung Municipality","បានលុង","5","Banlung Health Center","មណ្ឌលសុខភាពបានលុង","Trailery","រតនគិរី","4","3","2023-06-12T08:55:36.421Z","2023-07-28T11:12:18.110Z","5","2018-06"
"f5bde0d0-0d84-11ee-8916-bd4679a75fc4","YobolHealthFeedback","0","1690388993","1","false","2023-06-18T03:05:21.050Z","Siem Reap","សៀមរាប","4","Siem Reap Health Center","មណ្ឌលសុខភាពជ្រាវ","Siem Reap City","ក្រុងសៀមរាប","3","3","2023-06-18T03:05:20.477Z","2023-07-28T11:12:18.281Z","5","2022-04"
"8e8b7dc0-0d82-11ee-83bc-3defab358fda","YobolHealthFeedback","0","1690388993","1","false","2023-06-18T02:48:08.832Z","Siem Reap","សៀមរាប","4","Health Center","មណ្ឌលសុខភាពក្របីរៀល","Siem Reap City","ក្រុងសៀមរាប","4","3","2023-06-18T02:48:08.348Z","2023-07-28T11:12:18.452Z","5","2023-04"
"eb03f510-0cf5-11ee-8720-a1d41392990a","YobolHealthFeedback","0","1690388993","1","false","2023-06-17T10:01:25.733Z","Siem Reap","សៀមរាប","4","Siem Reap Health Center","មណ្ឌលសុខភាពជ្រាវ","Siem Reap City","ក្រុងសៀមរាប","4","3","2023-06-17T10:01:24.450Z","2023-07-28T11:12:18.622Z","5","2023-05"
"013d99f0-08f8-11ee-9b32-dd1989ce71f8","YobolHealthFeedback","0","1690388993","1","false","2023-06-12T08:06:16.741Z","Ban Lung Municipality","បានលុង","5","Banlung Health Center","មណ្ឌលសុខភាពបានលុង","Trailery","រតនគិរី","5","3","2023-06-12T08:06:16.089Z","2023-07-28T11:12:18.794Z","5","2019-04"
"c86c4b90-0be9-11ee-a2e1-9bdda6a5c577","YobolHealthFeedback","0","1690388993","1","false","2023-06-16T02:02:02.784Z","Kampong Cham / Kampong Cham","កំពង់ចាម/កំពង់សៀម","4","Ambassic Health Center","មណ្ឌលសុខភាព​អំពិល","Kampong Cham","កំពង់ចាម","5","3","2023-06-16T02:02:01.290Z","2023-07-28T11:12:18.964Z","5","2019-01"
"894f3480-0b2c-11ee-accb-174c0fda1954","YobolHealthFeedback","0","1690388993","1","false","2023-06-15T03:27:18.662Z","Ban Lung Municipality","បានលុង","3","Banlung Health Center","មណ្ឌលសុខភាពបានលុង","Trailery","រតនគិរី","3","3","2023-06-15T03:27:20.521Z","2023-07-28T11:12:19.135Z","5","2019-11"
"575f3410-0aa6-11ee-b469-d10080d41f9e","YobolHealthFeedback","0","1690388994","1","true","2023-06-14T11:26:44.497Z","Ban Lung Municipality","បានលុង","3","Banlung Health Center","មណ្ឌលសុខភាពបានលុង","Trailery","រតនគិរី","3","3","2023-06-14T11:26:44.177Z","2023-07-28T11:12:19.306Z","5","2023-01"
"bb346750-0da6-11ee-9d5e-07840aee576e","YobolHealthFeedback","0","1690388994","1","false","2023-06-18T07:07:07.692Z","Siem Reap","សៀមរាប","4","The late Kate Kream Health Center","មណ្ឌលសុខភាពចុង ឃ្នៀស","Siem Reap City","ក្រុងសៀមរាប","4","3","2023-06-18T07:07:05.158Z","2023-07-28T11:12:19.477Z","5","2023-04"
"6cfa0500-09d6-11ee-a901-f342fdc32d2b","YobolHealthFeedback","0","1690388994","1","false","2023-06-13T10:38:24.544Z","Ban Lung Municipality","បានលុង","3","Banlung Health Center","មណ្ឌលសុខភាពបានលុង","Trailery","រតនគិរី","3","3","2023-06-13T10:38:25.104Z","2023-07-28T11:12:19.648Z","5","2019-06"
"a18322e0-0cf9-11ee-9ba6-a9af45ec883a","YobolHealthFeedback","0","1690388994","1","false","2023-06-17T10:27:58.841Z","Kampong Cham / Kampong Cham","កំពង់ចាម/កំពង់សៀម","3","Boeung Kak Health Center","មណ្ឌលសុខភាព បឹងកុក","Kampong Cham","កំពង់ចាម","3","3","2023-06-17T10:27:59.118Z","2023-07-28T11:12:19.819Z","5","2022-02"
"55710c40-0bf1-11ee-9d6b-1ff06e5916db","YobolHealthFeedback","0","1690388994","1","false","2023-06-16T02:56:03.005Z","Siem Reap","សៀមរាប","3","Rolling water health center","មណ្ឌលសុខភាពទឹក វិល","Siem Reap City","ក្រុងសៀមរាប","3","3","2023-06-16T02:56:04.357Z","2023-07-28T11:12:19.991Z","5","2023-01"
"5f0fc280-0b58-11ee-97ee-c525d7493cfe","YobolHealthFeedback","0","1690388995","1","false","2023-06-15T08:41:08.375Z","Stung Trang","ស្ទឹងត្រង់","4","Referral Hospital","មន្ទីរពេទ្យបង្អែក","Kampong Cham","កំពង់ចាម","3","4","2023-06-15T08:41:07.496Z","2023-07-28T11:12:20.162Z","5","2023-05"
"bda2dad0-0b2b-11ee-b63b-43139e501611","YobolHealthFeedback","0","1690388995","1","false","2023-06-15T03:21:41.307Z","Ban Lung Municipality","បានលុង","3","Banlung Health Center","មណ្ឌលសុខភាពបានលុង","Trailery","រតនគិរី","3","3","2023-06-15T03:21:38.814Z","2023-07-28T11:12:20.332Z","5","2022-02"
"defa3370-0da8-11ee-9a49-8719b4f4e527","YobolHealthFeedback","0","1690388995","1","false","2023-06-18T07:22:25.622Z","Siem Reap","សៀមរាប","4","The late Kate Kream Health Center","មណ្ឌលសុខភាពចុង ឃ្នៀស","Siem Reap City","ក្រុងសៀមរាប","4","3","2023-06-18T07:22:24.167Z","2023-07-28T11:12:20.503Z","5","2023-02"
"7d682420-0cf2-11ee-884a-0fc56f18ed32","YobolHealthFeedback","0","1690388995","1","false","2023-06-17T09:37:04.505Z","Kampong Cham / Kampong Cham","កំពង់ចាម/កំពង់សៀម","3","Veal Veal Health Center","មណ្ឌលសុខភាព វាលវង់","Kampong Cham","កំពង់ចាម","4","3","2023-06-17T09:36:52.067Z","2023-07-28T11:12:20.674Z","5","2023-05"
"b6947420-099a-11ee-b86f-5fc2deda230f","YobolHealthFeedback","0","1690388996","1","false","2023-06-13T03:31:01.306Z","Ban Lung Municipality","បានលុង","4","Banlung Health Center","មណ្ឌលសុខភាពបានលុង","Trailery","រតនគិរី","4","3","2023-06-13T03:30:58.787Z","2023-07-28T11:12:20.845Z","5","2021-06"
"c9c70760-0b2a-11ee-93b4-8f2c1220840d","YobolHealthFeedback","0","1690388996","1","false","2023-06-15T03:14:50.718Z","Ban Lung Municipality","បានលុង","3","Banlung Health Center","មណ្ឌលសុខភាពបានលុង","Trailery","រតនគិរី","4","3","2023-06-15T03:14:49.686Z","2023-07-28T11:12:21.016Z","5","2019-01"
"6bfe7100-0d86-11ee-b596-f164ca791961","YobolHealthFeedback","0","1690388996","1","false","2023-06-18T03:15:49.063Z","Siem Reap","សៀមរាប","4","Por Meanchey Health Center","មណ្ឌលសុខភាពពោធិមានជ័យ","Siem Reap City","ក្រុងសៀមរាប","4","3","2023-06-18T03:15:48.368Z","2023-07-28T11:12:21.187Z","5","2022-02"
"0d1e7240-0ce4-11ee-a2cf-27e9a66b7a24","YobolHealthFeedback","0","1690388996","1","false","2023-06-17T07:53:31.519Z","Siem Reap","សៀមរាប","3","Rolling water health center","មណ្ឌលសុខភាពទឹក វិល","Siem Reap City","ក្រុងសៀមរាប","3","3","2023-06-17T07:53:30.724Z","2023-07-28T11:12:21.367Z","5","2022-05"
"5cc35170-0a5b-11ee-86b2-c951923e953a","YobolHealthFeedback","0","1690388996","1","false","2023-06-14T02:30:04.904Z","Ban Lung Municipality","បានលុង","3","Banlung Health Center","មណ្ឌលសុខភាពបានលុង","Trailery","រតនគិរី","3","3","2023-06-14T02:30:00.968Z","2023-07-28T11:12:21.538Z","5","2018-06"
"efcf6970-0c3d-11ee-8c0c-29ed56c96a1d","YobolHealthFeedback","0","1690388997","1","false","2023-06-16T12:04:33.076Z","Stung Trang","ស្ទឹងត្រង់","3","Toul Sambath Health Center","មណ្ឌលសុខភាពទួលសំបួរ","Kampong Cham","កំពង់ចាម","5","3","2023-06-16T12:04:25.096Z","2023-07-28T11:12:21.710Z","5","2020-05"
"c1f9c0d0-0cf7-11ee-a052-d1fbdc5b7bb2","YobolHealthFeedback","0","1690388997","1","false","2023-06-17T10:14:35.902Z","Prey Chhor","ព្រៃឈរ","4","Srewen Health Center","មណ្ឌលសុខភាពស្រង៉ែ","Kampong Cham","កំពង់ចាម","3","3","2023-06-17T10:14:34.589Z","2023-07-28T11:12:21.881Z","5","2021-02"
"7814fc60-0bed-11ee-80e8-0bd6315ba25e","YobolHealthFeedback","0","1690388997","1","false","2023-06-16T02:28:24.115Z","Siem Reap","សៀមរាប","5","Por Meanchey Health Center","មណ្ឌលសុខភាពពោធិមានជ័យ","Siem Reap City","ក្រុងសៀមរាប","5","4","2023-06-16T02:28:24.487Z","2023-07-28T11:12:22.057Z","5","2023-05"
"49217450-05db-11ee-b10f-f1e17c7df5a8","YobolHealthFeedback","0","1690388998","1","false","2023-06-08T09:03:08.237Z","Prey Chhor","ព្រៃឈរ","5","Iange Health Center","មណ្ឌលសុខភាពក្រូច","Kampong Cham","កំពង់ចាម","3","4","2023-06-08T09:03:07.797Z","2023-07-28T11:12:22.228Z","5","2023-02"
"6c4da7e0-0a64-11ee-a393-abd62a4d27ca","YobolHealthFeedback","0","1690388998","1","false","2023-06-14T03:34:53.306Z","Ban Lung Municipality","បានលុង","5","Banlung Health Center","មណ្ឌលសុខភាពបានលុង","Trailery","រតនគិរី","5","4","2023-06-14T03:34:52.511Z","2023-07-28T11:12:22.398Z","5","2021-01"
"e52869b0-0d80-11ee-8993-45b9edd156ac","YobolHealthFeedback","0","1690388998","1","true","2023-06-18T02:36:14.783Z","Siem Reap","សៀមរាប","3","Health Center","មណ្ឌលសុខភាពក្របីរៀល","Siem Reap City","ក្រុងសៀមរាប","3","3","2023-06-18T02:36:14.667Z","2023-07-28T11:12:22.570Z","5","2023-05"
"eef6a550-0cf0-11ee-9ea3-4b0995c8aba9","YobolHealthFeedback","0","1690388998","1","false","2023-06-17T09:25:44.596Z","Prey Chhor","ព្រៃឈរ","4","Srewen Health Center","មណ្ឌលសុខភាពស្រង៉ែ","Kampong Cham","កំពង់ចាម","3","3","2023-06-17T09:25:43.590Z","2023-07-28T11:12:22.740Z","5","2022-05"
"7fb3aee0-0cff-11ee-bb38-bd9db8e48efe","YobolHealthFeedback","0","1690388998","1","false","2023-06-17T11:10:00.220Z","Prey Chhor","ព្រៃឈរ","4","Srewen Health Center","មណ្ឌលសុខភាពស្រង៉ែ","Kampong Cham","កំពង់ចាម","3","3","2023-06-17T11:09:59.374Z","2023-07-28T11:12:22.912Z","5","2022-01"
"dd3f84f0-0b54-11ee-9113-c91dcb55fb0c","YobolHealthFeedback","0","1690388998","1","false","2023-06-15T08:16:03.586Z","Kampong Cham / Kampong Cham","កំពង់ចាម/កំពង់សៀម","3","Boeung Kak Health Center","មណ្ឌលសុខភាព បឹងកុក","Kampong Cham","កំពង់ចាម","3","3","2023-06-15T08:16:01.215Z","2023-07-28T11:12:23.083Z","5","2020-06"
"da39b480-0a8f-11ee-8737-c57c872b2902","YobolHealthFeedback","0","1690388999","1","false","2023-06-14T08:45:45.140Z","Ban Lung Municipality","បានលុង","4","Provincial Hospital","មន្ទីរពេទ្យខេត្ត","Trailery","រតនគិរី","3","4","2023-06-14T08:45:45.288Z","2023-07-28T11:12:23.254Z","5","2023-03"
"04d5bae0-2c91-11ee-8a79-75491ba77285","YobolHealthFeedback","","1690471186373","1","false","2023-07-27T15:19:46.348Z","Kampong Cham / Kampong Cham","កំពង់ចាម/កំពង់សៀម","5","Veal Vong Health Center","មណ្ឌលសុខភាព វាលវង់","Kampong Cham","កំពង់ចាម","1","5","2023-07-27T15:19:45.806Z","2023-07-28T11:12:23.426Z","5","2022-02"
"ca1c15f0-0d7f-11ee-b35e-6d425b14a6c5","YobolHealthFeedback","0","1690388999","1","false","2023-06-18T02:28:20.339Z","Siem Reap","សៀមរាប","3","Health Center","មណ្ឌលសុខភាពក្របីរៀល","Siem Reap City","ក្រុងសៀមរាប","3","3","2023-06-18T02:28:19.791Z","2023-07-28T11:12:23.599Z","5","2021-06"
"e46640b0-0a97-11ee-a4e4-11255e0fc541","YobolHealthFeedback","0","1690388999","1","false","2023-06-14T09:43:19.165Z","Ban Lung Municipality","បានលុង","4","Banlung Health Center","មណ្ឌលសុខភាពបានលុង","Trailery","រតនគិរី","4","3","2023-06-14T09:43:18.332Z","2023-07-28T11:12:23.770Z","5","2023-03"
"63333d40-0cf4-11ee-9f0f-53868d854d36","YobolHealthFeedback","0","1690388999","1","false","2023-06-17T09:50:42.751Z","Siem Reap","សៀមរាប","4","Center Health Center 01","មណ្ឌលសុខភាពមណ្ឌល០១","Siem Reap City","ក្រុងសៀមរាប","4","3","2023-06-17T09:50:27.093Z","2023-07-28T11:12:23.942Z","5","2023-05"
"5229c0c0-0991-11ee-982b-2b49247bb81f","YobolHealthFeedback","0","1690389000","1","false","2023-06-13T02:23:46.186Z","Ban Lung Municipality","បានលុង","3","Archae Health Center","មណ្ឌលសុខភាពកាចាញ","Trailery","រតនគិរី","3","3","2023-06-13T02:23:44.844Z","2023-07-28T11:12:24.114Z","5","2022-03"
"431f5ca0-0e52-11ee-9a3b-33322ffc6524","YobolHealthFeedback","0","1690389000","1","false","2023-06-19T03:34:57.640Z","Siem Reap","សៀមរាប","3","Siem Reap Health Center","មណ្ឌលសុខភាពជ្រាវ","Siem Reap City","ក្រុងសៀមរាប","3","3","2023-06-19T03:34:57.130Z","2023-07-28T11:12:24.292Z","5","2023-05"
"01526710-0d01-11ee-a92d-99961e0d417d","YobolHealthFeedback","0","1690389000","1","false","2023-06-17T11:20:48.999Z","Kampong Cham / Kampong Cham","កំពង់ចាម/កំពង់សៀម","4","Veal Veal Health Center","មណ្ឌលសុខភាព វាលវង់","Kampong Cham","កំពង់ចាម","4","3","2023-06-17T11:20:46.338Z","2023-07-28T11:12:24.472Z","5","2023-05"
"c6f97630-0b2f-11ee-9a8b-d76a2b05dbea","YobolHealthFeedback","0","1690389000","1","false","2023-06-15T03:50:33.188Z","Kampong Cham / Kampong Cham","កំពង់ចាម/កំពង់សៀម","4","President of the Carry. Health of Successal District - Kampong Siem Reap","ប្រធានការិ.សុខាភិបាលស្រុកប្រតិ កច-កំពង់សៀម","Kampong Cham","កំពង់ចាម","5","4","2023-06-15T03:50:32.468Z","2023-07-28T11:12:24.643Z","5","2018-06"
"dbbbd3b0-0b6b-11ee-b866-8ba7571af99f","YobolHealthFeedback","0","1690389000","1","false","2023-06-15T11:00:38.974Z","Ban Lung Municipality","បានលុង","3","Banlung Health Center","មណ្ឌលសុខភាពបានលុង","Trailery","រតនគិរី","3","3","2023-06-15T11:00:37.099Z","2023-07-28T11:12:24.816Z","5","2021-01"
"c2abc0c0-0b4c-11ee-9879-e37a0740619c","YobolHealthFeedback","0","1690389000","1","false","2023-06-15T07:18:01.957Z","Ban Lung Municipality","បានលុង","3","Banlung Health Center","មណ្ឌលសុខភាពបានលុង","Trailery","រតនគិរី","4","3","2023-06-15T07:18:00.652Z","2023-07-28T11:12:24.987Z","5","2019-01"
"46c06260-0cf8-11ee-b894-a308bd42f765","YobolHealthFeedback","0","1690389001","1","false","2023-06-17T10:18:17.660Z","Prasat Bakong","សៀមរាប","3","Ambassic Health Center","មណ្ឌលសុខភាព អំពិល","Siem Reap City","ក្រុងសៀមរាប","3","2","2023-06-17T10:18:17.351Z","2023-07-28T11:12:25.159Z","5","2019-06"
"eea7e500-0b6f-11ee-9a07-f95bcb431fec","YobolHealthFeedback","0","1690389001","1","false","2023-06-15T11:29:48.079Z","Prey Chhor","ព្រៃឈរ","5","Prey Branch District","ស្រុកប្រតិបត្តិព្រៃឈរ","Kampong Cham","កំពង់ចាម","5","5","2023-06-15T11:29:46.832Z","2023-07-28T11:12:25.331Z","5","2023-05"
"ed3eebb0-0b5a-11ee-b896-f15e870569e3","YobolHealthFeedback","0","1690389001","1","false","2023-06-15T08:59:26.117Z","Ban Lung Municipality","បានលុង","3","Banlung Health Center","មណ្ឌលសុខភាពបានលុង","Trailery","រតនគិរី","3","3","2023-06-15T08:59:25.035Z","2023-07-28T11:12:25.502Z","5","2022-01"
"b807c440-0cfd-11ee-9193-b356cee4106e","YobolHealthFeedback","0","1690389001","1","false","2023-06-17T10:57:15.748Z","Siem Reap","សៀមរាប","4","Rolling water health center","មណ្ឌលសុខភាពទឹក វិល","Siem Reap City","ក្រុងសៀមរាប","4","3","2023-06-17T10:57:14.884Z","2023-07-28T11:12:25.675Z","5","2023-01"
"5c4d9940-0b2c-11ee-b4bd-19c62ae982cc","YobolHealthFeedback","0","1690389001","1","false","2023-06-15T03:26:03.928Z","Stung Trang","ស្ទឹងត្រង់","3","Referral Hospital","មន្ទីរពេទ្យបង្អែក","Kampong Cham","កំពង់ចាម","3","4","2023-06-15T03:26:05.012Z","2023-07-28T11:12:25.846Z","5","2023-03"
"a3f50e00-0b1c-11ee-bb31-a5372f72aaa0","YobolHealthFeedback","0","1690389002","1","false","2023-06-15T01:33:32.363Z","Stung Trang","ស្ទឹងត្រង់","3","Referral Hospital","មន្ទីរពេទ្យបង្អែក","Kampong Cham","កំពង់ចាម","3","3","2023-06-15T01:33:33.281Z","2023-07-28T11:12:26.019Z","5","2023-04"
"9bb1aae0-0cda-11ee-a3cc-b97925202a9e","YobolHealthFeedback","0","1690389002","1","false","2023-06-17T06:45:55.907Z","Kampong Cham / Kampong Cham","កំពង់ចាម/កំពង់សៀម","3","Boeung Kak Health Center","មណ្ឌលសុខភាព បឹងកុក","Kampong Cham","កំពង់ចាម","4","3","2023-06-17T06:45:54.958Z","2023-07-28T11:12:26.191Z","5","2023-05"
"e749af30-0cd4-11ee-90cd-e3dab1de7fef","YobolHealthFeedback","0","1690389002","1","false","2023-06-17T06:05:06.546Z","Siem Reap","សៀមរាប","5","Hoking Health Center","មណ្ឌលសុខភាពគោកចក","Siem Reap City","ក្រុងសៀមរាប","5","5","2023-06-17T06:05:04.803Z","2023-07-28T11:12:26.362Z","5","2022-05"
"57f17080-0cec-11ee-be47-4f815cd75ebd","YobolHealthFeedback","0","1690389002","1","false","2023-06-17T08:52:53.520Z","Kampong Cham / Kampong Cham","កំពង់ចាម/កំពង់សៀម","4","Sambor Health Center","មណ្ឌលសុខភាពសំបួរមាស","Kampong Cham","កំពង់ចាម","5","4","2023-06-17T08:52:52.232Z","2023-07-28T11:12:26.533Z","5","2023-04"
